Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,Deaths / 100 Cases,Recovered / 100 Cases,Deaths / 100 Recovered,No. of countries
0.004716949647237579,0.0037460685392932008,0.00235275255466828,0.008337564322038322,0.00114232766059783,0.0010034115994380895,0.0015998931060430249,0.21595330739299612,0.4804449228561177,0.03745026137161583,0.13812154696132597
0.004751173093575033,0.003990709750022553,0.002536845197099004,0.008126958601741594,0.00199465263336587,0.016054585591009432,0.006128821283149434,0.2509727626459144,0.5165052027269466,0.03635796208161036,0.16574585635359115
0.004802933022166963,0.0041130303553872285,0.0028119807871919682,0.007838810969490953,0.0030167352770586655,0.008027292795504716,0.009159827563169406,0.2645914396887159,0.5692500897021887,0.03042833736443786,0.19337016574585633
0.004861367736392085,0.0042047708094107355,0.003068105088909987,0.007599421943134253,0.003405763272927895,0.006020469596628537,0.008526902817921617,0.2704280155642024,0.6158952278435594,0.025434969181555737,0.2265193370165746
0.004944135078243658,0.004270518134794249,0.0033682722086966293,0.007360190202603018,0.004823947148778452,0.004314669877583785,0.009993178477745663,0.2704280155642024,0.667384284176534,0.01981742997581338,0.24861878453038674
0.005027691258397336,0.00435767156611658,0.0037260012849518577,0.007035080401368261,0.004869923184653907,0.00571944611679711,0.011909533956412583,0.27237354085603105,0.728740581270183,0.01451197628150113,0.2817679558011049
0.005142679610896405,0.004463173088243614,0.004043701037350951,0.006849168555669431,0.006701891383383553,0.006923540036122817,0.010576875742807515,0.27237354085603105,0.77502691065662,0.01092299290005462,0.30386740331491713
0.005287340419528481,0.00454573949686477,0.004349360307112578,0.006760459350107552,0.008431297655929494,0.005418422636965683,0.01017602340415058,0.2665369649805448,0.8123430211697167,0.007802137785753296,0.33149171270718225
0.00540712248170957,0.004681821170332972,0.0046532240663054595,0.006604431811246943,0.006981284216780546,0.008930363234998996,0.01011624717821051,0.2704280155642024,0.8514531754574812,0.005617539205742379,0.37016574585635353
0.005563494505134427,0.004796496737862355,0.004927409091979676,0.006589646943653296,0.009113864957772779,0.007525586995785672,0.009128181325907017,0.2684824902723735,0.8772874058127019,0.003901068892876648,0.3867403314917127
0.005702997524868128,0.004941752456732908,0.00523771556556629,0.006474199147762484,0.008130685113666908,0.00953241019466185,0.010330738341877818,0.27237354085603105,0.9108360243989954,0.0022626199578684586,0.4088397790055248
0.005872355040343011,0.005083950160469344,0.005514224193153,0.006486782013799629,0.009870701240645645,0.009331727874774232,0.009205538794770636,0.2704280155642024,0.9321851453175458,0.001092299290005469,0.430939226519337
0.006111615765358226,0.0052551990079798905,0.005728946133521137,0.006769581927984483,0.013944885342839762,0.011238209913706602,0.007148533372715318,0.2665369649805448,0.9307499102978114,0.000780213778575338,0.48066298342541436
0.006356641077965744,0.005406570757118677,0.0059919356227078864,0.0069974890890822875,0.014280864066545006,0.009933774834437087,0.008755458975927763,0.25875486381322954,0.9363114459992824,0.0,0.4861878453038674
0.006596569281544278,0.005779648603480939,0.006238237425432182,0.007214228956572125,0.013983788142426685,0.024483243026289382,0.00819989169954359,0.2801556420233463,0.939540724793685,0.0013263634235780586,0.5138121546961325
0.00683322077217561,0.006060985995819694,0.00642824469091289,0.007515745883987233,0.013792810762636337,0.018462773429660847,0.006325731203893191,0.28793774319066145,0.9346968066020812,0.002184598580010924,0.5303867403314917
0.00713807643600428,0.0064875791070290005,0.006630081202493564,0.007961493913353126,0.017767969556791014,0.027995183624322698,0.006719551045380704,0.30350194552529186,0.9226767133118049,0.004057111648591717,0.5469613259668508
0.007603066275160149,0.007013557710097107,0.006874165021574116,0.008749181327278458,0.02710110483950827,0.03451735902067028,0.008126050479264683,0.3151750972762646,0.8975601004664515,0.006319731606460176,0.580110497237569
0.007951975524167883,0.007479905018049934,0.007013686754592468,0.009397828071493327,0.02033555432952793,0.03060405378286173,0.004644964380401837,0.3287937743190661,0.8749551489056333,0.008816415697901224,0.5911602209944751
0.008826069042768992,0.008239821778877984,0.007217001921935637,0.011282584118032315,0.0509449843681478,0.04986955649207305,0.006768778525566644,0.32295719844357973,0.8092931467527809,0.012873527346492941,0.6298342541436464
0.009499979672243754,0.008877417934341358,0.007467317218872422,0.012591044900070023,0.039277681110215165,0.041842263696568335,0.00833350914576257,0.3249027237354085,0.7770003588087551,0.015370211437933996,0.7016574585635359
0.010176317496494221,0.009857511784825823,0.007827475515308893,0.013706987831739396,0.0394191458359858,0.06431868352398154,0.011990407673860911,0.35019455252918286,0.7597775385719413,0.019193258952953117,0.723756906077348
0.011065823701921064,0.01089723693042557,0.008044309821052024,0.015582778586226918,0.051843285376791295,0.06823198876179008,0.007218858344409516,0.3638132295719845,0.71654108360244,0.024342669891550296,0.7569060773480663
0.01202687147336184,0.012126559014340564,0.008334971296651193,0.01751456309457974,0.05601295816888059,0.0806742925948224,0.009676716105121769,0.38132295719844356,0.6819160387513455,0.029726144963720065,0.7734806629834253
0.013215347395286266,0.013498078801991992,0.008597221457956696,0.02006353718205457,0.06926820297358853,0.09000602046959663,0.008730845235834794,0.3910505836575875,0.6383207750269106,0.035889833814465165,0.7955801104972375
0.014909407988990245,0.015189161171158637,0.008770118563899951,0.024023207838118912,0.09873530535161057,0.1109773228978527,0.0057560989331701794,0.3891050583657587,0.5744528166487263,0.04462822813450886,0.8176795580110496
0.016706017561967802,0.017449034355271027,0.009028355230992964,0.02806309426517006,0.10471219001541965,0.14830423439694962,0.008597227789615814,0.4085603112840466,0.5254754216002872,0.055473199656705934,0.8563535911602209
0.018666341422566724,0.020055992257105682,0.009478922765479177,0.032205216478773016,0.11425398576864859,0.17108167770419427,0.015000316462372624,0.4319066147859921,0.49192680301399355,0.06530389326675509,0.867403314917127
0.020693655858975132,0.022650718098403872,0.010135340305758552,0.036215690456462335,0.11815841219991795,0.17027894842464378,0.021853484953972307,0.44747081712062253,0.47344815213491215,0.07170164625107278,0.8950276243093922
0.023252222551916182,0.02558182560445492,0.01018455841899591,0.04247283516508406,0.1491215040529644,0.19235400361228175,0.0016385718404748344,0.4513618677042802,0.4203444564047363,0.08660372942186159,0.9005524861878452
0.025748531698860374,0.029049614766543483,0.011192262321136784,0.047086028425952664,0.14554598310911174,0.2275737507525587,0.033548527746717585,0.47470817120622577,0.41693577323286685,0.09112896933759851,0.9116022099447513
0.028832100621786625,0.03329566878026479,0.011767670649285139,0.05378514630412913,0.17972032423715145,0.2786474011639575,0.01915652228949978,0.49416342412451364,0.38966630785791173,0.10369041117266131,0.9281767955801105
0.03265250519874781,0.03789339453440955,0.012650533757763868,0.06190015118313543,0.22266547836297018,0.3017258679510335,0.02939232191959043,0.4980544747081711,0.3683171869393613,0.11266286962627758,0.9337016574585635
0.03656028878763441,0.04327244315532117,0.013569835168961241,0.0701070109842129,0.22775820849071285,0.3530002006823199,0.03060542768131536,0.5175097276264592,0.35163257983494794,0.12311773425918701,0.9392265193370165
0.04066570671113288,0.04889766199452921,0.01444562185343374,0.07886562946101922,0.2392769737865863,0.3691551274332731,0.029156733264414862,0.5311284046692606,0.3353067814854682,0.13365062026995397,0.9392265193370165
0.04428083128993873,0.0542079052749232,0.015444876294074636,0.08620191221815166,0.21070109918091923,0.3484848484848485,0.03326722785994079,0.5486381322957199,0.3286688195191963,0.1403604587657018,0.9392265193370165
0.04820311736761018,0.06057469278415459,0.017076256073182475,0.09328433565298468,0.22860346022719236,0.41782059000602045,0.054311975639429806,0.5739299610894942,0.3342303552206674,0.14238901458999767,0.9447513812154695
0.05284003026711886,0.06798120543898573,0.018382437202809996,0.10259644294959995,0.2702542121122098,0.48605257876781055,0.04348544624710789,0.5953307392996108,0.3277717976318622,0.1505032378871811,0.9558011049723756
0.05746468583301022,0.07646872644372718,0.020004733810805364,0.11129482095525342,0.26953981524706816,0.5569937788480834,0.054009578261144754,0.6303501945525293,0.327951202009329,0.15721307638292892,0.9558011049723756
0.062403966521702464,0.0861091191540307,0.02175989820088785,0.12049226688510521,0.2878771803250859,0.6326510134457154,0.058433018980709864,0.6673151750972762,0.3286688195191963,0.1644690645236795,0.9613259668508286
0.06744980106104821,0.09526022944287552,0.02334501717828332,0.1302694683676185,0.2940874817864165,0.6005418422636966,0.05277185875932685,0.6926070038910505,0.3259777538571941,0.17110088164156978,0.9613259668508286
0.07233228539198894,0.10419116264206392,0.025458649972502287,0.1388588472962252,0.28456690574205323,0.5860927152317881,0.07036716667721542,0.7159533073929961,0.33189809831359884,0.17172505266443006,0.9613259668508286
0.07668412426509094,0.1118683096362644,0.026874462865091993,0.14724092350686993,0.25363918007044944,0.5038129640778647,0.04713531227803681,0.7295719844357976,0.3304628632938644,0.17554810017944916,0.9723756906077347
0.08109385173359354,0.12078548176734928,0.028599737285118314,0.15518464412194558,0.2570131137800789,0.5851896447922939,0.05743792063123695,0.7529182879377433,0.33279512020093294,0.17882499804946556,0.9779005524861878
0.08575849533341466,0.13286769956224515,0.03101343158085517,0.16243835182070926,0.2718704466041392,0.7928958458759783,0.08035682890637637,0.7996108949416344,0.3419447434517402,0.18210189591948195,0.9779005524861878
0.09084195139178383,0.1431655655263838,0.034007920736446616,0.17009628409091623,0.2962801850358613,0.6757977122215533,0.09969267987369636,0.8190661478599223,0.3550412630068174,0.1780447842708902,0.9779005524861878
0.09609834507792206,0.1548303642554727,0.03657782445166428,0.178694156454098,0.30635954674701865,0.7655027092113185,0.08555736056316238,0.8463035019455253,0.3614998205956225,0.17929312631661073,0.9779005524861878
0.10141742106914291,0.16594930728312177,0.0388093272338079,0.1880145998994629,0.3100128732900451,0.7296809151113787,0.07429130009775171,0.8657587548638132,0.36365267312522426,0.18163376765233671,0.9834254143646409
0.10608764721694815,0.17522885420759948,0.041504071742687706,0.19515254523068482,0.2721958154734117,0.6089704996989765,0.08971356639028953,0.8774319066147859,0.3724434876210979,0.17874697667160802,0.9834254143646409
0.11196030565663811,0.18399159657441147,0.04349740532880076,0.2065049642552233,0.3423517096012109,0.5750551876379691,0.06636215953923079,0.8715953307392995,0.3697524219590958,0.17913708356089567,0.9834254143646409
0.11618326048715014,0.19277880306229636,0.04629956361699901,0.21237424211824998,0.24612740313202902,0.57666064619707,0.09328959120093955,0.8832684824902725,0.379978471474704,0.17554810017944916,0.9834254143646409
0.12042642171416991,0.20332589725986555,0.04889977977534783,0.21841559067433466,0.24730509697406952,0.6921533212923942,0.08656652390697413,0.9066147859922179,0.3876928597057768,0.17523601466801902,0.9834254143646409
0.12533111487730836,0.21603500815725538,0.05269263742441825,0.22417319560128168,0.2858613079828545,0.83403572145294,0.12627200292551882,0.9338521400778209,0.402583423035522,0.1721151595537177,0.9834254143646409
0.13119958640601023,0.22717077026814206,0.055870691131096675,0.23350637919850917,0.342033413968227,0.7307846678707606,0.10580391991392224,0.9396887159533075,0.4081449587369932,0.17032066786299446,0.9834254143646409
0.13652266726861098,0.2407636475392917,0.05853987601893905,0.24193092258202928,0.31024629008756666,0.8920329119004615,0.08886263423278973,0.9649805447470817,0.41119483315392896,0.1728173519544355,0.9834254143646409
0.14101036836928313,0.2506578555057269,0.06102211657109446,0.24884898232925207,0.26156120471360467,0.6493076459963877,0.08263887423785313,0.9747081712062257,0.4153211338356656,0.1725832878208629,0.9834254143646409
0.14589649349238742,0.25764542008718405,0.06427177946398517,0.2559559423528575,0.2847791028307092,0.4585591009432069,0.10818793645435558,0.9669260700389105,0.4232149264442053,0.16719981274869314,0.9834254143646409
0.1503466944337749,0.26596780827468314,0.06652197667969749,0.2632840462470658,0.2593720380823042,0.5461569335741521,0.07491367609724538,0.9688715953307393,0.425367778973807,0.16665366310369042,0.9834254143646409
0.15491285460557178,0.2769109154321205,0.07013211472383094,0.26861792316021194,0.26613051535599597,0.7181416817178407,0.12018889287397062,0.9824902723735408,0.4359526372443488,0.16400093625653428,0.9834254143646409
0.15957343265414356,0.2872393615476003,0.07321236591364713,0.2750488687059717,0.27937161368812685,0.6778045354204295,0.10254787372448083,0.9922178988326847,0.44205238607822034,0.16259655145509871,0.9834254143646409
0.16497472986839146,0.2977130633819507,0.07622058544417604,0.2834921291027221,0.31480499087552516,0.6873369456150913,0.10014979218970865,0.9961089494163423,0.4454610692500897,0.1616602949208083,0.9834254143646409
0.17025023771338837,0.30791765988449876,0.08146347630491106,0.28830916479339247,0.34296000792202463,0.6696769014649809,0.17454657974500165,0.9999999999999999,0.46250448510943665,0.1548724350472029,0.9834254143646409
0.17540390038064485,0.3164464640935508,0.08430566391696545,0.29655786262404343,0.3003720522287768,0.5597029901665663,0.09462224941454461,0.9961089494163423,0.4646573376390384,0.15346805024576732,0.9834254143646409
0.17983031481323042,0.32238360047643877,0.08723445850939458,0.3030591149337858,0.2579892203878963,0.38962472406181015,0.09750557325400677,0.9863813229571984,0.46932185145317545,0.15034719513146602,0.9834254143646409
0.18399926455998297,0.32949195665569353,0.09002415384188037,0.30897966797591386,0.24297981298363253,0.4664860525787678,0.09287467386794378,0.9863813229571984,0.47344815213491215,0.1483966606850277,0.9834254143646409
0.18856839804538006,0.33937393256159226,0.09343541268595812,0.3147265774667293,0.2666751545502129,0.6485049167168373,0.1135677967889618,0.9922178988326847,0.47990670972371724,0.14691425450573456,0.9834254143646409
0.1932435392626061,0.34972225577544386,0.09777336622004573,0.3193202672852403,0.28136626632149275,0.679108970499699,0.14441936187120685,0.9999999999999999,0.4906709723717258,0.14394944214714833,0.9834254143646409
0.1983212914132524,0.3588381988902463,0.10451857133547647,0.3214994623970485,0.29594774293030035,0.5982339955849889,0.22456169961391592,0.9999999999999999,0.51237890204521,0.13622532573925253,0.994475138121547
0.20360323132440492,0.3667538710649079,0.1084143011783091,0.32857480796973565,0.3078484629857545,0.5194661850290989,0.1296968290470263,0.9941634241245138,0.5181198421241479,0.1334945775142389,0.994475138121547
0.20855992713561286,0.37489583635949414,0.11262435098894082,0.33431574059918345,0.28948280496258255,0.5343166767007826,0.1401611848351231,0.990272373540856,0.5258342303552207,0.13052976515565262,0.994475138121547
0.21327086947578056,0.380175499488547,0.11592122524796265,0.3410739979477345,0.274568886248214,0.3464780252859723,0.10975969957172092,0.9785992217898832,0.529422317904557,0.12795505968635407,0.994475138121547
0.21788721189956511,0.3864872427253643,0.11940124158499646,0.34720814514084314,0.269058835179448,0.41420830824804333,0.11585687461760798,0.9727626459143969,0.534086831718694,0.12561441835062806,0.994475138121547
0.22274093397241373,0.39546404615156444,0.12316431488227945,0.35326191927713946,0.28289054874167124,0.5891029500301024,0.12528042082463062,0.9747081712062257,0.5391101542877647,0.12421003354919247,0.994475138121547
0.2282034571748788,0.4056609976162772,0.1278895706078722,0.3593353541416189,0.3183734385830893,0.6691751956652618,0.1573134454313382,0.9747081712062257,0.5468245425188375,0.12210345634703909,0.994475138121547
0.23360918401959233,0.4139313995464964,0.13194710763842937,0.3664541106021341,0.32066163052242924,0.5427453341360626,0.13508372187880194,0.9708171206225681,0.5514890563329746,0.12023094327845832,0.994475138121547
0.2391624236267994,0.4224449136798778,0.13570056967325617,0.37438304634961617,0.32889487756227986,0.5586995785671283,0.12496044220342202,0.9669260700389105,0.55400071761751,0.11890457985488023,0.994475138121547
0.24437154769468075,0.4289661309533821,0.1412474299114528,0.3789542442950858,0.30360452121263565,0.42795504716034516,0.1846663431717969,0.9591439688715954,0.5649443846429854,0.11484746820628852,0.994475138121547
0.2489981450163927,0.43441857193751254,0.14470547764858668,0.3852360828783054,0.26968481659098303,0.3578165763596227,0.1151254949119883,0.9494163424124514,0.568173663437388,0.11297495513770772,0.994475138121547
0.25362443893875763,0.4397288152179065,0.14957405736487278,0.3894312104150898,0.2698368911711865,0.3484848484848485,0.1620849947607896,0.9416342412451361,0.5771438823107284,0.1096200358898338,0.994475138121547
0.25869721534011375,0.44821022019237977,0.15337494200236818,0.3960474386632466,0.29572847260535584,0.5565924142083083,0.12653923781795678,0.9416342412451361,0.580373161105131,0.10868377935554344,0.994475138121547
0.26383995563087953,0.45620387175296134,0.15915373995873916,0.39994969999301644,0.30031900295661274,0.5245835841862332,0.1923880250638199,0.9377431906614787,0.5909580193756728,0.10564094561909965,0.9999999999999999
0.2697322743482527,0.46425868361622524,0.1632524681141087,0.40829056731738955,0.3434268415170677,0.5285972305839856,0.13645505882683884,0.9319066147859921,0.5931108719052746,0.10439260357337912,0.9999999999999999
0.27557871908436504,0.47223245807843506,0.16823427061449447,0.415205795919754,0.34074962158185856,0.5232791491069637,0.16585441324359868,0.9260700389105058,0.5984930032292789,0.10244206912694079,0.9999999999999999
0.2813683067828565,0.47860994864063583,0.1741136171627152,0.42080123916064727,0.33743581038068154,0.4185229781256271,0.1957354937164638,0.9163424124513618,0.6071044133476857,0.09932121401263946,0.9999999999999999
0.286132222649004,0.4837000148313734,0.17835450750782184,0.4263104897691861,0.27765635388815796,0.33403572145293997,0.14118792942185843,0.9085603112840467,0.6117689271618229,0.09729265818834362,0.9999999999999999
0.29148928423846465,0.48873197873456276,0.18386883731924358,0.43146679098538304,0.3122267962483555,0.3302227573750753,0.18358333860770623,0.896887159533074,0.6194833153928957,0.09440586720761487,0.9999999999999999
0.2973402799647814,0.4960467509353704,0.18929201856473435,0.43780430875081705,0.34175402113483,0.480032109171182,0.18054881607910153,0.8910505836575876,0.6254036598493004,0.09237731138331903,0.9999999999999999
0.3035920055485673,0.5035159529004509,0.19543741753193553,0.4440891357647205,0.36437069416740936,0.4901665663255067,0.20459292390134814,0.8832684824902725,0.6327592393254395,0.09003667004759305,0.9999999999999999
0.31004433878056525,0.5108337831163926,0.2007528681433016,0.4521454730308286,0.3764305620393555,0.4802327914910696,0.1769622425226974,0.8754863813229571,0.6367061356297095,0.0883201997347273,0.9999999999999999
0.31653101681863943,0.5189130591007295,0.21213566582126284,0.4511770642034448,0.37806447962200623,0.5302026891430865,0.3789566587199449,0.8696498054474707,0.6600287047003948,0.08301474604041506,0.9999999999999999
0.32291993958712206,0.5250122702857256,0.21786661870189022,0.45857563214746105,0.37236698779159416,0.4002608870158539,0.19079516445494632,0.857976653696498,0.6646932185145318,0.08106421159397675,0.9999999999999999
0.3287043088168457,0.5298133540462892,0.22364953577074245,0.46446331245206707,0.3371316612202747,0.3150712422235601,0.1925251587586236,0.8482490272373541,0.6706135629709367,0.07880159163610828,0.9999999999999999
0.33398121229883865,0.5316145249602839,0.23030876761541094,0.4680392056939985,0.30887054562944727,0.11820188641380694,0.221699473265962,0.8326848249027238,0.6799425905992107,0.07560271514394942,0.9999999999999999
0.33959543517478535,0.5380409437646306,0.23606633629976323,0.4733564103096454,0.32799303993549206,0.42173389524382904,0.19168125909829323,0.8268482490272374,0.6856835306781486,0.07396426620894125,0.9999999999999999
0.3458211897744712,0.5460116602117063,0.24266695000527563,0.4788444273317466,0.3628570216016636,0.523078466787076,0.219747955301448,0.8229571984435796,0.6925008970218874,0.07240383865179059,0.9999999999999999
0.3530611477111857,0.5531995247844481,0.24965180297249945,0.486469644150257,0.421968057264921,0.47170379289584585,0.23254006765262278,0.8132295719844357,0.6980624327233584,0.07060934696106733,0.9999999999999999
0.36041354544588483,0.5604500786674393,0.25771903195787016,0.49276799774515034,0.4285214106862454,0.47581778045354206,0.2685745831487303,0.8035019455252917,0.7063150340868317,0.06834672700319888,0.9999999999999999
0.36877723388388184,0.5668046341161342,0.2650968905031116,0.5028064509837599,0.487462688678578,0.41701786072647,0.24562402863632848,0.7898832684824902,0.7102619303911015,0.06639619255676055,0.9999999999999999
0.3753034751968,0.571220407969799,0.2730824765667388,0.5073765479284512,0.3803703546520675,0.28978526991772025,0.26585652299274953,0.7782101167315175,0.719232149264442,0.0638995084653195,0.9999999999999999
0.38107989536363324,0.5759114031855344,0.27878691926190996,0.5133718117376749,0.33666836424337593,0.30784667870760585,0.18991258606018413,0.7704280155642024,0.7233584499461788,0.0624951236638839,0.9999999999999999
0.38841069106482856,0.5832858066814572,0.2897167201852038,0.5153385136992807,0.4299714241253943,0.4839454144089906,0.3638754685401239,0.7626459143968872,0.7380696088984572,0.05968635406101271,0.9999999999999999
0.3956551393118782,0.5918054368451069,0.29799159468693637,0.5209172846426748,0.4222333036257409,0.5591009432069035,0.27548752786627007,0.7587548638132297,0.7456045927520633,0.0582039478817196,0.9999999999999999
0.4033576598929729,0.5996782968078909,0.30531579915165297,0.529165667901675,0.4489276973786586,0.5166566325506723,0.24383777435529583,0.7509727626459145,0.7493720846788662,0.057033627213856596,0.9999999999999999
0.4112984096413031,0.6069808369481621,0.3125254077947761,0.5382608780449749,0.4628124602130459,0.47922937989163156,0.24002264464088555,0.7431906614785994,0.752421959095802,0.055863306545993606,0.9999999999999999
0.4195473524462786,0.6129149153159159,0.32004299930957336,0.5478370682425447,0.4807749437677715,0.3894240417419225,0.25027602551389977,0.7315175097276264,0.7554718335127377,0.05438090036670048,0.9999999999999999
0.42635921390442805,0.6171074540647902,0.3257996174295069,0.5564898333588135,0.39701721625712627,0.27513546056592414,0.19164961286103083,0.7198443579766537,0.7569070685324722,0.053210579698837475,0.9999999999999999
0.4325622135530916,0.6227601950402052,0.3417397377857489,0.5482489998194359,0.361530789797564,0.37096126831226167,0.5306792689015943,0.7140077821011673,0.7836383207750269,0.04938753218381837,0.9999999999999999
